Id,split
50596,train
62407,validation
170880,train
164692,train
13131,train
105715,validation
81577,train
108904,train
36242,train
182694,train
127886,train
29625,validation
58654,train
51864,train
99348,train
68386,validation
138591,train
115740,train
118327,validation
70733,train
118109,train
27595,train
42121,validation
48261,validation
63695,train
143333,train
23218,train
151268,train
85579,train
182917,train
151844,validation
13960,train
60678,train
17797,validation
193480,train
109392,train
55789,train
87279,validation
144586,train
105887,train
196874,train
8827,train
107471,validation
121143,train
148604,train
178666,train
182801,train
147553,train
146563,validation
63104,train
20953,train
135310,train
168660,train
189339,train
124942,train
67646,train
2741,validation
76120,train
158413,train
170374,train
123319,train
32381,train
77754,validation
131126,validation
71022,train
41360,train
32667,train
199671,train
82987,train
145569,train
198816,train
151041,train
109356,validation
4826,train
184345,train
197139,train
104828,validation
187100,validation
145709,train
115350,train
111414,train
146492,train
167386,train
90003,train
111575,train
56755,train
91505,validation
44008,train
24473,train
2482,train
18098,train
121026,train
4177,validation
106265,train
6780,train
126134,train
48513,train
39857,train
91630,train
47568,train
32626,train
90902,train
17839,train
75356,train
88867,train
102559,train
3566,train
36565,train
7984,train
34588,validation
41117,train
85833,train
9428,validation
124122,train
45818,validation
64513,validation
113212,train
55890,train
172243,train
151333,train
88130,train
146071,train
136623,train
95080,train
65273,train
193356,train
153501,train
76947,train
192155,train
188137,train
171952,train
162980,train
150869,train
118088,train
951,train
143320,train
98090,validation
14469,train
193642,validation
14047,train
132158,train
101774,train
27393,train
69337,validation
72709,train
21352,train
169832,validation
102171,train
3208,validation
154583,train
138536,train
119908,train
51059,train
75619,train
197964,train
32464,validation
192702,train
29393,train
163901,train
3212,validation
42113,train
116683,validation
73800,train
66288,train
172904,train
135366,train
165489,train
106869,train
28972,train
83696,train
42572,validation
163768,train
80938,train
45559,train
148014,train
176068,train
16017,train
10299,train
70051,train
114477,validation
103495,train
114885,train
190642,train
128358,train
170147,train
138802,validation
184008,train
192845,train
106400,validation
141943,train
159821,train
111774,train
43777,train
57834,train
19755,train
179817,train
181112,train
108598,train
73044,train
63785,train
22816,train
84093,train
106898,train
111612,validation
103842,train
181070,train
12923,train
171938,validation
162074,train
71471,train
23909,train
150741,validation
151289,train
174121,train
87292,train
126418,train
67250,train
27962,train
144199,validation
46474,train
60300,validation
78287,train
113117,train
112769,train
30030,train
82201,train
149053,train
164652,train
35176,train
146520,train
122200,train
4930,train
164494,train
116793,train
133584,train
108223,train
146283,train
85202,train
128029,train
78616,train
70858,train
187380,validation
188687,train
140006,train
36053,train
69187,validation
161542,train
13887,train
156305,train
67673,train
4223,train
167482,train
181302,train
175829,train
89508,train
175941,train
198458,train
105731,train
84501,train
82786,train
124660,train
6719,train
180068,validation
81711,train
175053,validation
10071,train
122126,train
118530,train
173432,train
11877,train
173671,train
38112,train
12799,train
131025,train
175662,train
4699,train
180573,train
175756,train
134730,validation
69522,train
104771,train
114292,train
31720,train
160385,train
66007,train
93765,train
189168,train
182199,train
33033,train
154741,train
84179,train
107020,train
86691,train
181913,train
56422,train
51457,train
68214,train
84412,train
183406,train
53680,validation
34177,train
30042,validation
72136,train
152960,validation
161875,train
188894,train
98506,train
110905,validation
49818,train
44125,train
96349,train
550,train
164655,validation
191992,train
127022,train
64002,train
152213,validation
62626,train
96131,train
93880,train
198069,train
131638,train
12205,validation
193064,validation
177684,train
125558,train
161093,train
4474,train
42338,train
108194,validation
54283,validation
40923,train
166092,train
129242,train
148315,train
134172,validation
73115,train
150532,validation
49824,train
121272,validation
37611,validation
116619,train
66503,train
130055,validation
186146,train
17017,train
145386,train
150064,train
77174,train
87450,train
156569,train
128246,train
24584,train
108701,train
70054,train
157088,train
57516,validation
87255,validation
10465,train
47740,train
195349,train
188845,validation
64371,train
175929,train
33349,train
128185,train
97171,train
33464,train
13572,train
112929,train
191982,validation
182058,train
29699,train
56245,train
13679,train
71154,train
56759,train
27877,train
22495,train
82007,train
3248,train
39737,train
67615,validation
62170,train
99134,train
18434,train
59443,validation
10423,train
194200,validation
155957,train
190710,validation
175027,train
29718,train
125331,train
154690,train
89899,train
131636,train
103541,train
154060,train
41749,train
27861,train
120204,train
163879,train
152584,train
179179,train
61815,train
60499,train
94573,validation
53814,validation
126816,validation
187129,train
167231,train
124296,train
170637,train
179749,train
43796,train
145684,train
149818,train
1091,train
75542,train
79695,train
28032,train
129041,train
193448,train
51204,validation
180652,validation
6482,train
101570,train
6392,train
170916,train
196209,train
50887,train
23101,train
100430,train
8476,train
93507,validation
126281,validation
194794,train
170105,train
113315,train
7471,train
138339,train
9320,train
46614,validation
156429,train
21629,validation
126507,train
156166,train
80898,train
170560,train
15700,train
25543,train
129689,train
197659,validation
160736,train
91060,validation
42326,train
67361,train
160245,train
179085,train
111782,validation
51355,train
113969,train
4170,train
119100,validation
36894,train
99179,validation
91013,train
128402,validation
89533,train
18672,validation
83713,train
6000,train
83991,train
104485,train
119446,train
167785,train
98547,train
117502,train
57431,validation
181234,train
77622,train
99808,validation
26797,train
18869,train
126271,train
94424,validation
195491,train
193643,train
124260,train
66462,validation
117620,train
148900,train
18512,train
199262,train
48026,train
197236,train
177371,train
64521,train
89431,train
81539,train
54077,train
88943,validation
115735,validation
60189,train
175581,train
71126,train
94165,train
46051,validation
110036,train
89566,train
31850,train
51855,train
59482,train
162337,train
77624,train
57514,train
16376,train
3135,train
65411,train
43384,validation
147644,train
174211,validation
187397,validation
84165,validation
100145,validation
36609,train
44512,train
170763,train
50426,train
137059,train
97357,train
46009,train
22562,train
98991,train
163656,train
72009,train
106866,validation
151292,train
108699,train
154505,train
74301,validation
35888,validation
187815,train
46500,train
123735,validation
90876,train
52545,train
56762,train
97113,train
148453,train
93285,train
126465,train
100722,train
140052,train
59410,train
7999,train
142073,train
57407,validation
169999,train
87498,validation
21254,train
138264,validation
173510,train
123754,train
168013,train
112766,validation
44371,train
13730,validation
53293,train
99243,validation
96840,train
122077,train
120596,train
60035,train
91637,train
42566,train
27162,validation
28862,train
72086,train
39768,train
40161,train
69263,train
113461,train
51644,train
197405,train
28400,train
97659,train
60525,train
16457,validation
37773,validation
184430,validation
69035,train
93996,train
37630,train
178545,validation
83465,train
65999,validation
92733,train
172887,validation
98038,validation
175082,train
156934,train
40517,train
100709,validation
64698,train
154427,train
172234,train
28468,train
145112,train
187543,train
195513,validation
6706,train
100313,train
40644,validation
37460,train
81806,train
168483,validation
59508,train
74082,train
151810,train
55506,train
30986,validation
145733,train
34534,train
27146,train
22446,train
70701,validation
116839,train
39959,train
45242,train
151564,train
42799,validation
98130,train
185523,validation
31711,train
6797,train
66316,train
101854,train
15266,train
108813,validation
133100,train
179637,train
133760,train
65063,train
181796,train
44848,train
132815,train
195376,train
170974,train
42041,train
27815,train
135031,train
173394,train
119417,validation
130502,validation
154559,validation
134475,train
